22549.340332,9690.36010742,38756.8757324,32512.9379883,1760.08105469
28074.1489258,11098.7570801,46889.0251465,37064.3171387,2130.12768555
19382.2651367,10288.5769043,38516.1774902,36024.9111328,1748.28491211
51759.5065918,12611.7495117,76973.7695313,41831.4116211,3497.53515625
26047.2832031,10799.2680664,44051.7509766,36275.894043,2000.91430664
18999.4348145,9300.77563477,33985.2468262,31624.9230957,1542.21899414
20030.2543945,9821.41064453,35813.7104492,33486.2470703,1625.51367188
19365.6064453,9503.35913086,34715.388916,32452.2429199,1575.06591797
23815.9660645,9889.17480469,40562.548584,33241.1774902,1842.12524414
20297.2041016,10481.2868652,39939.1867676,36660.5817871,1813.12475586
21785.6650391,10004.3112793,37861.2548828,33426.7141113,1719.89379883
28925.9509277,10088.2043457,47365.0830078,33881.2648926,2151.0612793
20023.3137207,9518.12451172,35436.3046875,32331.6623535,1608.59057617
26146.5498047,10629.8344727,44719.5119629,35735.2910156,2031.01757813
17352.036377,11980.5217285,39536.6665039,17451.6914063,1792.81347656
26093.0361328,9796.41333008,43646.7097168,33030.189209,1981.52319336
18790.0075684,8910.09082031,33308.411377,30107.6689453,1511.54418945
22455.2243652,10279.1804199,38968.5288086,34473.2358398,1769.90429688
20981.3857422,9845.9230957,36743.9938965,32984.5112305,1668.94067383
23558.9499512,10511.4589844,41010.1098633,35220.0866699,1862.6796875
21121.8735352,9889.99462891,37141.4819336,33571.6862793,1686.16040039
21601.5117188,9470.20874023,37407.8937988,31671.9763184,1698.77148438
18866.1489258,12082.0163574,41794.4020996,17658.421875,1895.05908203
23048.0158691,10465.8173828,39811.1013184,35044.0498047,1808.42407227
25569.3984375,10785.4726563,43455.6989746,36385.4887695,1973.65673828
22047.7722168,9891.14501953,38575.140625,33540.0144043,1751.09399414
16613.0644531,11642.6914063,38056.3029785,16964,1725.234375
20235.7600098,9290.50463867,35453.8232422,31162.3112793,1609.80517578
21529.380127,9935.90722656,37570.4414063,33566.7148438,1706.05200195
19132.0297852,10423.7404785,38269.8532715,36374.6120605,1737.41333008
22084.4023438,11039.0952148,42892.5288086,38459.036377,1948.05249023
17443.1091309,11893.2275391,39591.6218262,17396.9831543,1794.78955078
26700.3950195,10752.9624023,45157.8234863,36208.3010254,2051.13452148
21558.1149902,10327.8076172,37963.0319824,34977.4855957,1723.74047852
18499.9257813,9108.76147461,33127.8769531,30776.0410156,1503.59106445
18633.529541,9014.0690918,33248.4794922,30603.1022949,1508.59204102
19530.4248047,10678.4597168,39121.3579102,37299.0100098,1776.29223633
17856.2810059,9017.34765625,32222.8498535,30749.5739746,1461.88745117
22368.75,9586.78320313,38497.1872559,32272.5556641,1748.09472656
22577.244873,10356.2197266,39401.2912598,35150.4238281,1789.04760742
18922.6142578,9062.03198242,33607.7827148,30637.0761719,1525.24536133
27309.5029297,10995.0327148,45870.904541,36837.1433105,2083.76074219
16895.9724121,8771.50732422,30650.0942383,29656.1914063,1390.84570313
21409.3713379,9644.80126953,37190.2016602,32341.4372559,1688.87988281
22412.6828613,10222.729248,39041.0358887,34524.2480469,1772.91259766
34120.8701172,10826.2167969,54430.5095215,36294.8964844,2472.34912109
23533.8271484,10470.447998,40463.767334,34985.5095215,1838.14379883
25729.5603027,10841.3393555,43708.5900879,36501.5488281,1985.23217773
37400.7785645,11016.6433105,59185.9135742,36883.4338379,2688.39648438
20930.9775391,9239.56591797,36445.9299316,31026.0236816,1654.49389648
20621.1362305,9560.45800781,36129.302002,32003.9050293,1640.82861328
21749.4328613,9117.11206055,37189.1467285,30527.1394043,1688.65185547
16140.3193359,11523.0541992,37263.2539063,16749.2121582,1689.29174805
22847.2290039,10270.2460938,39441.404541,34331.5192871,1791.5859375
20412.1269531,9717.97607422,35879.7006836,32588.2155762,1629.50854492
19214.1921387,9157.52929688,34228.5637207,31317.3747559,1552.80395508
21020.2021484,9682.08691406,36715.8271484,32477.4914551,1667.43286133
23787.6955566,10645.5029297,44705.4360352,36891.1757813,2029.72412109
22549.7294922,10187.0458984,39092.7131348,34287.59375,1775.41308594
21413.6750488,10261.1884766,37672.685791,34602.4829102,1710.85327148
20876.9394531,9557.76782227,36539.5720215,32148.0219727,1659.11889648
94192.9968262,21018.8308105,142680.867432,58265.3085938,6376.95068359
7553.25170898,4834.84399414,19478.1721191,17321.848877,841.924560547
20044.8508301,7691.86499023,41434.7077637,25427.7875977,1816.19018555
15902.4060059,7073.65527344,34229.4416504,23049.3947754,1462.03881836
12906.9387207,7043.20751953,30287.0327148,23342.6027832,1304.69433594
18007.1435547,9039.96679688,39954.2358398,27925.4401855,1734.42578125
96412.355957,22434.0151367,160488.406006,63199.5461426,7195.58837891
4907.31420898,2956.84448242,9443.70751953,8783.58081055,381.110351563
13519.1237793,6826.37304688,30851.8312988,22855.4904785,1339.74267578
15861.1987305,10338.4475098,36990.2885742,30325.1123047,1595.42211914
14151.034668,7760.38916016,33334.3342285,24780.9416504,1409.70043945
5182.34277344,3344.06982422,9670.88085938,9524.953125,401.383300781
5218.51416016,5324.99584961,18938.8051758,21732.7961426,844.374267578
5086.85693359,5360.45678711,12806.2729492,9517.62475586,533.714111328
22205.105957,8092.06420898,38394.8608398,12444.1118164,1314.22509766
14637.5844727,8509.02734375,41160.8078613,29842.5100098,1664.81103516
14691.2138672,8980.28613281,35508.5356445,27878.8674316,1526.87768555
17633.0786133,12229.0488281,47113.3691406,20681.9123535,1717.28076172
126639.199707,37575.4992676,238228.008789,113652.428467,7514.38037109
16452.2180176,8517.92407227,35188.4511719,25054.1074219,1522.265625
45953.6218262,16168.302002,94811.4226074,47125.9147949,4217.39428711
9966.62792969,6159.42016602,24592.8417969,20631.6831055,1048.58447266
10990.1430664,8219.47583008,29419.057373,26245.7041016,1251.79248047
13116.8718262,8671.32519531,35660.4199219,27733.9250488,1490.57592773
3899.86401367,2190.51049805,7818.68041992,6747.69970703,293.336669922
5739.59887695,5572.51806641,13741.8269043,9342.65112305,585.767333984
12474.8774414,7997.21020508,33930.4624023,28185.3188477,1309.26757813
33634.309082,13993.1225586,69223.7705078,38379.6047363,3062.37036133
22747.6835938,8498.53100586,46497.425293,27797.2624512,2042.74829102
114887.057617,25854.5424805,158693.993408,70195.6115723,7009.13769531
21191.2009277,8835.83837891,44725.3188477,29014.0212402,1967.49267578
21788.1984863,13165.9936523,48031.0439453,21061.9179688,1978.90893555
36386.7739258,21544.3381348,89509.0544434,77694.6403809,4035.50952148
46510.8366699,17481.7895508,85503.4963379,41990.7282715,3800.3605957
17223.3117676,9335.21606445,42036.0966797,31456.4262695,1709.28637695
20871.5393066,10137.9692383,34574.4575195,15326.1235352,1421.78125
76908.0432129,29506.9375,136562.25293,92721.5559082,6164.62109375
62555.8383789,16768.9521484,125748.276611,49138.9814453,5618.94726563
40783.1201172,18901.8701172,82747.7023926,45677.9226074,3665.48217773
19275.6384277,9297.60546875,47354.5673828,33027.175293,1743.91845703
62351.2060547,15406.4428711,104667.381104,46599.4272461,4638.9387207
14279.1518555,10656.4086914,44449.2705078,39705.8337402,1790.16137695
81410.921875,22639.7290039,137440.806641,67266.0888672,6111.50292969
82722.4682617,16683.994873,134674.581299,50849.1435547,5980.77026367
9382.2043457,4513.7409668,18365.5275879,12981.5698242,681.056640625
6813.96655273,4948.43554688,19267.5673828,17341.1970215,801.307617188
7682.21240234,4032.66894531,14891.1174316,12177.8146973,576.441650391
70164.7033691,19607.3054199,119860.236328,51528.9611816,5361.98925781
31230.4191895,14578.4291992,65933.3012695,42894.185791,2908.83081055
13879.2717285,9045.45751953,40171.232666,29288.1977539,1722.65673828
16918.0432129,7803.24511719,36956.0974121,24994.7553711,1597.06005859
17468.2075195,8329.95922852,32521.2607422,23875.1662598,1267.89892578
11536.4880371,5697.44750977,23540.2736816,17085.4189453,867.182617188
16420.9125977,7708.98144531,33662.8164063,11480.1591797,1254.14770508
7245.73071289,5150.44384766,19604.1276855,18227.7299805,837.252197266
26000.8188477,11286.8466797,56912.142334,39683.3432617,2204.61669922
39296.6911621,15003.2585449,76740.5527344,39495.671875,3405.58935547
19022.045166,7531.65258789,40194.8649902,24755.3183594,1741.19628906
44313.1547852,14816.3535156,70437.6972656,21729.7321777,3192.56079102
7169.23071289,9134.51318359,22422.7299805,15773.2460938,1008.86328125
34092.9533691,12586.5627441,57288.7658691,19546.7416992,2594.84765625
6415.31005859,10897.1303711,23837.9714355,20555.4985352,1070.13232422
5687.32739258,6273.97314453,16082.904541,23038.8249512,724.092773438
7538.70654297,10148.9133301,24151.3500977,17449.6584473,1090.61254883
20764.7316895,10946.7128906,40919.8913574,17812.3325195,1850.24902344
9527.91577148,9756.1159668,26131.8640137,16672.609375,1176.83447266
6964.84057617,10264.833252,23551.1247559,17647.0224609,1063.76220703
17763.4069824,10611.6293945,36917.5178223,17453.4470215,1668.01123047
7372.38891602,11478.5012207,25784.8884277,21458.5976563,1159.00537109
6836.89990234,9195.9074707,22084.8945313,15932.723877,993.775634766
7926.21826172,9895.47192383,24352.2243652,17060.2336426,1097.90649414
8578.59545898,9580.21533203,24751.6628418,16418.7148438,1114.99511719
9585.85522461,10777.8808594,28974.5910645,19951.388916,1301.8269043
86805.9677734,15067.7304688,114103.645264,21505.0866699,5176.99121094
5490.36376953,9596.35986328,21855.0688477,18138.8479004,975.590820313
52895.4985352,15091.7045898,83042.7590332,22059.609375,3764.93798828
9246.35595703,9589.6496582,25561.737793,16440.4899902,1150.79174805
20825.1123047,11584.9763184,42282.2993164,18781.1784668,1912.74072266
16756.2841797,11206.7817383,36797.1623535,18452.9196777,1663.02026367
12369.9506836,10338.2268066,30413.5876465,17260.7131348,1372.30932617
6802.52026367,10598.5361328,24655.057373,19761.8625488,1108.61987305
20753.5097656,10693.1484375,40603.4482422,17491.6474609,1835.66601563
16292.3217773,10629.4790039,35526.9482422,17469.8693848,1604.41137695
7772.99365234,10924.5041504,26651.1181641,20278.4528809,1199.43286133
5268.21948242,10282.1938477,22557.8398438,19542.4189453,1010.11669922
10395.7871094,10030.1037598,27953.3005371,17063.248291,1260.92895508
7646.484375,9188.69238281,22979.6733398,15910.8457031,1034.20483398
51353.1555176,14446.5820313,79890.171875,21363.0092773,3621.54931641
7060.47631836,10167.692627,23526.7727051,17508.8093262,1062.44458008
6947.38842773,10256.6445313,23423.4914551,17636.4621582,1058.13842773
9760.48461914,9783.04443359,26411.9509277,16657.9377441,1189.59960938
5647.00195313,10030.9846191,22680.7929688,19007.4929199,1014.15625
12439.0380859,10193.796875,30206.9150391,17099.5710449,1363.35498047
7208.45605469,9832.90625,23460.9963379,17035.3491211,1057.05908203
7597.265625,9840.28564453,23728.4213867,16966.2431641,1071.43457031
7400.66625977,10217.5061035,23977.7163086,17583.0913086,1083.49633789
6669.37182617,10107.7995605,24103.9006348,18936.4658203,1079.80712891
5428.91845703,10420.4868164,22932.597168,19780.8752441,1028.34716797
4661.35986328,9647.63232422,20750.8076172,18440.2485352,931.067138672
5467.5859375,9582.54541016,21807.6679688,18073.5498047,973.000244141
7687.4140625,10142.8937988,25659.0432129,18896.4128418,1149.75976563
12863.9187012,10664.3288574,31137.8237305,17808.9321289,1408.65307617
7205.84008789,9877.04858398,23409.53125,17104.9702148,1055.29492188
5850.46142578,10153.8198242,23186.276123,19202.5454102,1038.00976563
24915.9277344,12442.0839844,48341.0146484,19524.3417969,2186.94482422
6811.43359375,7268.97827148,18861.5168457,11292.5773926,850.999511719
7097.02758789,10719.1635742,25280.2045898,20021.2822266,1137.35131836
5648.46899414,6184.47143555,15902.5317383,22694.6274414,715.872314453
13963.7875977,10805.4621582,33410.1877441,18082.7910156,1509.20825195
5411.03369141,9938.82421875,22095.722168,18788.8225098,990.338134766
5824.89794922,10631.8183594,23704.857666,20126.7331543,1066.73095703
5992.20874023,10427.6088867,23420.2861328,19710.0524902,1053.71972656
7995.35742188,9397.40844727,23910.4025879,16204.5856934,1076.07543945
5111.00195313,10074.4443359,22091.048584,19146.5979004,988.156494141
5868.79077148,9741.25244141,22688.5874023,18377.1062012,1013.91625977
6906.37792969,7281.77807617,19023.5742188,11333.1096191,858.437255859
12941.6347656,10166.9580078,30661.5974121,17007.6938477,1383.11987305
17767.269043,11080.203125,37368.5715332,17943.9331055,1688.69384766
8210.4140625,10333.2727051,25027.3193359,17672.4594727,1130.99682617
18923.0627441,12104.1936035,39863.8693848,19281.5476074,1805.14916992
7008.40161133,7306.54785156,19183.9797363,11310.8911133,865.195800781
92059.9785156,11679.3322754,130109.025879,38329.3908691,5914.04931641
75837.0681152,10701.717041,113240.093506,36225.6884766,5147.2800293
84647.5532227,12575.546875,127111.723145,42280.3486328,5777.80664063
33588.7646484,6412.30249023,54694.7392578,22416.3508301,2486.12573242
58044.5151367,8639.57470703,86036.4016113,29600.25,3910.74829102
46702.1401367,10449.6398926,99647.3103027,40992.3881836,4529.41992188
39420.1835938,7140.70507813,64417.3378906,24910.9165039,2928.06176758
42981.1108398,9834.22070313,91201.7409668,38345.1298828,4145.53271484
58571.8081055,14687.2744141,103898.481934,50805.7336426,4722.64575195
100890.303955,18118.3276367,161464.794189,61092.0720215,7339.29638672
44424.6318359,14650.588623,86091.9667969,53267.2792969,3913.27636719
281793.749756,29578.3520508,357110.575195,92987.5483398,16232.3037109
26778.2973633,7691.26806641,43222.5593262,26024.1303711,1963.33227539
24533.1049805,7551.36328125,40326.8237305,25713.1162109,1831.76171875
16603.0229492,6356.54345703,31300.128418,22727.0617676,1420.83813477
25832.4543457,7268.21801758,41621.2854004,24672.2480469,1890.60058594
46001.026123,9130.21240234,67930.7114258,30324.0056152,3087.44433594
68556.0478516,11268.3916016,95646.7297363,32472.1186523,4347.38647461
15334.7897949,6302.76245117,27865.0263672,22256.4921875,1265.12963867
59027.3647461,9686.97705078,87510.1206055,30869.2050781,3977.07250977
38588.8505859,8016.73779297,57783.8293457,26500.5432129,2625.67138672
34992.451416,7802.21142578,54057.5576172,26396.137207,2456.09057617
23230.810791,5550.7199707,35706.815918,17829.625,1622.55786133
25160.6782227,8068.765625,41883.3493652,27262.9963379,1902.3762207
43151.8371582,7191.44067383,62013.697998,22710.4123535,2818.60913086
41474.5400391,8458.02001953,62829.5114746,26995.4606934,2855.22119141
16015.8786621,5799.6730957,27540.050293,20191.1025391,1251.17993164
46415.3237305,9224.42285156,69044.2883301,31115.4499512,3137.31494141
38035.1992188,7430.24023438,53931.7958984,24676.6450195,2449.81640625
23139.0673828,6485.10229492,37075.0898438,22031.2873535,1684.28149414
12969.046875,5868.51879883,23800.3256836,20765.4931641,1080.59423828
24439.6992188,7306.84082031,40985.027832,25438.3815918,1861.76391602
20105.3354492,7184.80419922,34135.3479004,24465.3430176,1550.14550781
25965.956543,6200.57006836,39888.8864746,19629.1293945,1812.65283203
12862.9536133,5780.74365234,23794.342041,20517.2424316,1080.10620117
20137.8962402,7621.48071289,35036.4125977,25999.7062988,1591.05273438
36138.6643066,8297.90209961,54844.2524414,26641.887207,2492.24414063
25641.7849121,5985.96948242,39569.2912598,19067.8671875,1798.12841797
74857.4736328,10816.7177734,104102.412598,34260.5102539,4731.10595703
28584.3110352,7020.13208008,44467.0620117,22384.0290527,2020.62060547
103404.194824,15840.3312988,139383.427002,49556.4384766,6334.85766602
18350.4785156,6704.18408203,32311.5153809,23610.9377441,1466.97412109
28512.1989746,6378.71899414,43447.0981445,20887.902832,1974.65063477
19476.9541016,7072.50317383,34212.0026855,24819.1315918,1553.66381836
16639.3188477,6325.01513672,29113.8669434,22012.701416,1322.56689453
19739.3916016,7506.70410156,34187.4680176,25577.3522949,1552.41308594
106831.17749,16377.7614746,146442.746826,52362.1484375,6655.76025391
43591.3845215,7665.43383789,63942.5019531,24725.4448242,2905.85473633
21903.3620605,7092.18554688,37137.3850098,24731.1374512,1687.00927734
17718.4211426,6347.72753906,29686.564209,21593.3125,1348.17895508
16333.8671875,6454.53222656,29152.8869629,22668.098877,1323.84838867
17901.486084,7587.60205078,31996.8796387,26097.9619141,1452.76953125
57791.1831055,9903.58984375,83748.7697754,31779.489502,3805.84692383
50991.9660645,11281.7626953,76491.0686035,37308.5627441,3476.06616211
37305.630127,7249.32714844,55752.7927246,22611.2954102,2534.03417969
5509.17724609,2146.13452148,9584.60107422,7574.15576172,433.921630859
45076.0688477,9051.49853516,67836.6469727,30653.5935059,3082.43310547
19939.1577148,6608.05859375,34113.5712891,23396.7780762,1548.19311523
27639.4309082,6809.69970703,42449.5151367,21422.8742676,1929.05859375
78647.1484375,12237.4277344,104691.929932,38844.5793457,4758.05786133
47514.2963867,10197.2272949,71282.3303223,33348.5085449,3239.45751953
46243.2873535,8745.23876953,66191.8977051,26007.1989746,3008.53442383
57262.1169434,9882.63330078,79564.2182617,31396.8615723,3615.74853516
139067.116455,14869.7177734,169239.731445,45027.8588867,7691.65625
41988.128418,9003.70043945,62482.7617188,29272.0358887,2839.43359375
29614.6987305,7351.65844727,46528.7041016,24856.5524902,2113.89135742
29065.3574219,7112.61987305,45396.8300781,24171.2302246,2062.52050781
33512.7751465,6867.12890625,50320.40625,21718.1496582,2287.09448242
24351.0895996,7014.67211914,40184.2785645,24763.2651367,1823.6472168
58477.6972656,9195.05371094,84447.8398438,29531.9711914,3837.81494141
139199.110596,16016.6484375,177056.412109,49594.6520996,8047.35742188
47585.2092285,8923.70898438,69474.7797852,28898.204834,3157.18139648
22515.8879395,7797.12304688,38269.4597168,26438.1425781,1737.99121094
15051.161377,5997.18774414,26559.5021973,20936.8532715,1206.53588867
25273.2243652,7465.47460938,41255.1884766,25336.2453613,1873.92797852
88934.3537598,14624.0375977,122293.856689,47000.2966309,5558.13671875
20214.4882813,6723.28710938,34492.0615234,23519.0957031,1566.74145508
19049.4694824,6790.77148438,33653.8596191,24124.5812988,1527.59667969
16118.3864746,6347.42944336,29224.9987793,22488.6164551,1326.52685547
19305.3144531,7970.64599609,34227.8408203,27231.7080078,1554.84521484
18134.6157227,7870.95800781,32531.2900391,26973.7685547,1477.3449707
19558.6218262,7929.09375,34460.2111816,27084.4909668,1565.33349609
19602.083252,7301.47753906,34096.2460938,25274.0766602,1549.03930664
28727.9331055,9965.03198242,47683.3942871,33282.1552734,2166.82324219
49264.5217285,13998.7495117,75701.9736328,44346.3491211,3488.32128906
69343.4785156,14778.2807617,98664.8891602,45951.4575195,4488.48291016
64524.5427246,15626.2973633,94174.9450684,49018.1867676,4281.59350586
21745.5930176,8612.30566406,38111.0310059,29340.4169922,1730.97875977
22871.1745605,8447.20410156,39653.4938965,28771.7038574,1800.95825195
41095.5515137,10649.7556152,64012.2429199,35407.1049805,2908.85107422
24902.4934082,9299.10961914,42414.5717773,31472.4719238,1926.79785156
17465.6779785,7142.56762695,30896.7895508,24540.7675781,1403.35742188
21999.8635254,8145.50805664,38159.5153809,27890.7131348,1732.89282227
35141.8203125,8852.87084961,56063.2783203,30027.8830566,2547.52905273
23498.3037109,8786.61279297,40442.3564453,29809.2802734,1837.62084961
29872.9624023,10294.921875,49876.0793457,34207.9348145,2266.57495117
39284.2719727,11565.1672363,61453.8757324,38065.6726074,2793.06591797
19566.9689941,7420.48022461,33928.9785156,25641.3029785,1541.4621582
17651.9829102,6800.80664063,30651.6491699,23498.9594727,1392.25341797
20621.7790527,8553.0715332,36303.1525879,29118.0507813,1649.34912109
60532.2902832,14349.8903809,88390.8859863,45612.3007813,4017.2253418
66058.2282715,14887.4099121,99628.2714844,47449.515625,4528.75610352
22271.8173828,7518.29858398,37640.8046875,25724.3654785,1709.83984375
27050.1337891,8249.93432617,45688.0913086,28894.2792969,2076.27612305
37894.3012695,10382.0812988,60684.4970703,34992.9194336,2757.11352539
52241.3637695,14453.5910645,80410.6081543,46270.3972168,3655.12329102
70244.5097656,15920.3725586,101296.448242,49818.9865723,4608.03588867
53389.8427734,13622.9050293,80004.7822266,43156.0092773,3639.44604492
19426.7897949,7478.91162109,33791.5266113,25885.8518066,1535.15429688
79878.4316406,14256.026123,109932.862061,45682.9240723,4996.8840332
18263.3640137,7488.83837891,32470.1364746,25693.8759766,1474.52124023
155641.465576,20373.8430176,196485.062256,61744.7883301,8931.484375
21780.6240234,8445.86010742,37991.5197754,28749.6530762,1725.60058594
20800.5773926,8373.62426758,36752.8098145,28659.5690918,1668.95214844
47680.0766602,12285.9448242,74017.505127,39909.6296387,3364.19995117
22050.1638184,8322.29199219,38396.4382324,28428.2028809,1743.75878906
52757.0322266,13041.1108398,78740.8442383,42402.1416016,3578.6237793
41997.2275391,10811.5661621,65974.3693848,35868.8171387,2997.93408203
22024.7751465,8835.06103516,38421.6655273,30055.9289551,1745.09545898
48744.0307617,13913.1237793,75674.5004883,45269.1889648,3439.85864258
53777.1906738,14580.9208984,82244.904541,46077.1069336,3747.80029297
21873.6169434,7423.01123047,37678.9912109,25743.2871094,1711.62182617
211160.42334,24830.5935059,259074.25293,72797.5336914,11777.7182617
25794.3564453,9194.93945313,43926.9743652,31173.692627,1995.49731445
24258.9335938,9126.24731445,41545.9445801,30911.3544922,1887.20019531
23941.9123535,8800.4140625,41046.0893555,29925.0661621,1864.2121582
69527.3928223,14380.5385742,97171.4606934,45588.0385742,4416.82739258
19217.967041,7288.97192383,33586.8125,25330.9345703,1525.73144531
